,artist_id,name,popularity_1,genres1,female,male
1261,2038,Amos Lee,71,"['acoustic pop', 'indie folk', 'neo mellow', 'new americana', 'pop rock', 'stomp and holler']",50.3,49.7
1262,3431,Alan Silvestri,68,"['orchestral soundtrack', 'soundtrack']",50.2,49.8
1263,3544,Alabama Shakes,65,"['alabama indie', 'modern blues rock', 'rock']",57.9,42.1
1264,3272,Brian McKnight,74,"['contemporary r&b', 'dance pop', 'quiet storm', 'r&b', 'urban contemporary']",42.9,57.1
1265,2313,Spinners,69,"['brill building pop', 'classic soul', 'disco', 'funk', 'motown', 'philly soul', 'quiet storm', 'soul', 'southern soul']",55.2,44.8
1266,1895,Flight Facilities,68,"['alternative dance', 'aussietronica', 'australian dance', 'australian indie', 'indie soul', 'nu disco']",58.2,41.8
1267,3029,Elliott Smith,63,"['alternative rock', 'anti-folk', 'indie pop', 'indie rock', 'melancholia', 'rock', 'singer-songwriter']",50.1,49.9
1268,1629,Mazzy Star,78,"['alternative rock', 'art pop', 'dream pop', 'melancholia', 'shoegaze', 'slowcore']",53.5,46.5
1269,1651,Krewella,58,"['dance pop', 'edm', 'electra', 'electro house', 'electropop', 'pop dance']",42.6,57.4
1270,1752,Naughty Boy,65,"['tropical house', 'uk contemporary r&b']",57.0,43.0
1271,1707,Alison Krauss,67,"['contemporary country', 'country', 'country road']",40.0,60.0
1272,611,The Growlers,65,"['garage rock revival', 'indie garage rock', 'indie surf']",58.4,41.6
1273,746,Thievery Corporation,54,"['downtempo', 'electronica', 'livetronica', 'nu jazz', 'trip hop']",55.2,44.8
1274,972,The Shins,72,"['albuquerque indie', 'alternative rock', 'indie folk', 'indie pop', 'indie rock', 'modern rock', 'pop rock', 'portland indie', 'stomp and holler']",44.3,55.7
1275,2731,Lianne La Havas,64,"['british soul', 'indie soul', 'neo soul', 'pop soul', 'soul']",41.7,58.3
1276,3305,Tercer Cielo,66,"['latin christian', 'mariachi cristiano']",46.7,53.3
1277,186,Action Bronson,68,"['alternative hip hop', 'east coast hip hop', 'escape room', 'hip hop', 'nyc rap', 'queens hip hop', 'rap', 'underground hip hop']",45.9,54.1
1278,2194,Omarion,76,"['dance pop', 'hip pop', 'pop r&b', 'r&b', 'rap', 'southern hip hop', 'urban contemporary']",41.7,58.3
1279,682,Jacob Banks,66,"['pop', 'uk contemporary r&b', 'uk pop']",54.2,45.8
1280,2803,Rocket,84,"['glam rock', 'mellow gold', 'piano rock']",45.2,54.8
1281,1530,Jake Bugg,66,"['modern rock', 'nottingham indie', 'rock']",59.7,40.3
1282,3443,Indila,78,['french pop'],46.9,53.1
1283,971,Matthew West,70,"['ccm', 'christian alternative rock', 'christian music', 'world worship', 'worship']",45.2,54.8
1284,57,Reba McEntire,68,"['contemporary country', 'country', 'country dawn', 'oklahoma country']",59.3,40.7
1285,43,Alan Parsons Project,74,"['album rock', 'art rock', 'classic rock', 'mellow gold', 'progressive rock', 'soft rock', 'symphonic rock']",45.0,55.0
1286,579,Switchfoot,65,"['ccm', 'christian alternative rock', 'christian music', 'christian rock', 'neo mellow', 'pop rock', 'worship']",46.3,53.7
1287,1834,Scotty McCreery,70,"['contemporary country', 'country', 'country road', 'modern country rock']",53.6,46.4
1288,421,Adam Lambert,67,"['dance pop', 'idol', 'post-teen pop']",52.0,48.0
1289,52,Luciano Pavorotti,1,"['german soundtrack', 'orchestral soundtrack', 'soundtrack']",40.2,59.8
1290,3180,Drama,78,"['canadian contemporary r&b', 'canadian hip hop', 'pop rap', 'r&b', 'trap', 'trap soul']",57.8,42.2
1291,644,The Avett Brothers,65,"['indie folk', 'new americana', 'north carolina indie', 'north carolina roots', 'pop rock', 'progressive bluegrass', 'roots rock', 'stomp and holler']",44.1,55.9
1292,88,Arlo Parks,69,"['indie soul', 'uk contemporary r&b']",58.5,41.5
1293,797,Seafret,80,"['folk-pop', 'modern rock', 'pop rock']",44.9,55.1
1294,3311,The Cinematic Orchestra,73,"['downtempo', 'electronica', 'ninja', 'nu jazz']",56.6,43.4
1295,2020,La Roux,75,"['alternative dance', 'dance pop', 'electronica', 'electropop', 'neo-synthpop', 'new rave']",48.2,51.8
1296,732,The Pretty Reckless,61,"['alternative metal', 'candy pop']",46.1,53.9
1297,3210,Tink,70,"['chicago rap', 'drill', 'pop', 'pop r&b', 'pop rap', 'r&b', 'trap queen']",57.0,43.0
1298,2589,D'Angelo,65,"['alternative r&b', 'funk', 'hip hop', 'indie soul', 'neo soul', 'soul']",57.2,42.8
1299,1965,A-Trak,65,"['alternative dance', 'alternative rock', 'dance-punk', 'garage rock', 'indie pop', 'indie rock', 'modern rock', 'new rave', 'rock']",48.2,51.8
1300,3198,Dream Theater,63,"['neo classical metal', 'progressive metal']",49.8,50.2
1301,2702,Jack U,77,"['edm', 'electro house', 'pop dance']",48.1,51.9
1302,2276,Barenaked ladies,72,"['canadian pop', 'canadian rock', 'comic', 'pop rock']",51.8,48.2
1303,1966,Wrabel,69,"['alt z', 'electropop', 'indie poptimism', 'indiecoustica', 'neo mellow', 'pop', 'pop rock']",45.1,54.9
1304,1210,Avalanche,69,"['canadian pop', 'candy pop', 'dance pop', 'pop', 'post-teen pop']",54.5,45.5
1305,1434,Mark Knopfler,49,"['classic rock', 'folk rock', 'mellow gold']",45.8,54.2
1306,3752,Mod Sun,70,"['minnesota hip hop', 'pop punk', 'pop rap']",40.5,59.5
1307,1453,Teyana Taylor,72,"['alternative r&b', 'dance pop', 'hip pop', 'neo soul', 'pop', 'pop r&b', 'pop rap', 'r&b', 'urban contemporary']",52.2,47.8
1308,1491,Ken-Y,68,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",50.9,49.1
1309,1597,Carly Simon,77,"['adult standards', 'classic rock', 'classic uk pop', 'country rock', 'folk', 'folk rock', 'mellow gold', 'soft rock']",53.3,46.7
1310,1158,Brett Eldredge,70,"['adult standards', 'contemporary country', 'country', 'country road', 'modern country rock']",47.8,52.2
1311,1461,Kari Jobe,66,"['ccm', 'christian music', 'world worship', 'worship']",53.6,46.4
1312,3004,Linda Ronstadt,65,"['adult standards', 'classic rock', 'country rock', 'folk', 'folk rock', 'heartland rock', 'mellow gold', 'singer-songwriter', 'soft rock']",60.0,40.0
1313,1000,The Roots,71,"['alternative hip hop', 'conscious hip hop', 'east coast hip hop', 'hardcore hip hop', 'hip hop', 'philly rap', 'political hip hop', 'southern hip hop']",48.8,51.2
1314,1733,Fuse ODG,52,"['afro dancehall', 'azonto', 'dance pop']",45.1,54.9
1315,946,Merle Haggard,63,"['bakersfield sound', 'country', 'country rock', 'nashville sound', 'outlaw country']",43.4,56.6
1316,1724,PVRIS,68,"['ohio hip hop', 'pop rap']",51.5,48.5
1317,3552,Jack & Jack,72,"['dance pop', 'pop', 'post-teen pop', 'social media pop', 'teen pop']",46.4,53.6
1318,1850,Q-Tip,68,"['dance pop', 'hip pop', 'r&b', 'urban contemporary']",60.0,40.0
1319,1846,B.B. King,65,"['hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap']",50.8,49.2
1320,3635,Thomas Newman,65,"['orchestral soundtrack', 'soundtrack']",60.1,39.9
1321,2854,The Proclaimers,75,"['celtic rock', 'scottish rock']",41.0,59.0
1322,2905,Seven Lions,62,"['dubstep', 'edm', 'electro house', 'future bass', 'melodic dubstep', 'pop dance', 'pop edm', 'progressive trance']",57.9,42.1
1323,2958,Barry Manilow,71,"['adult standards', 'bubblegum pop', 'disco', 'mellow gold', 'quiet storm', 'soft rock', 'yacht rock']",50.9,49.1
1324,2966,Konshens,63,"['dance pop', 'pop']",40.9,59.1
1325,468,Rob Thomas,72,"['blues rock', 'classic rock', 'mexican classic rock']",55.8,44.2
1326,2858,Guy Sebastian,74,"['chicago rap', 'conscious hip hop', 'gangster rap', 'hip hop', 'political hip hop', 'pop rap', 'rap', 'southern hip hop']",45.9,54.1
1327,1069,Project Pat,90,"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']",53.1,46.9
1328,1031,Black Veil Brides,64,"['alternative metal', 'modern rock', 'rock', 'screamo']",48.2,51.8
1329,2459,Jagged Edge,71,"['atl hip hop', 'contemporary r&b', 'dance pop', 'hip hop', 'hip pop', 'neo soul', 'pop rap', 'quiet storm', 'r&b', 'southern hip hop', 'urban contemporary']",47.2,52.8
1330,776,Carlos Baute,80,"['latin', 'latin pop', 'latin viral pop', 'spanish pop']",43.1,56.9
1331,200,Ace Hood,72,"['dirty south rap', 'gangster rap', 'hip hop', 'miami hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",49.4,50.6
1332,601,Chronixx,75,"['alternative r&b', 'indie soul']",49.1,50.9
1333,2983,Chevelle,72,"['alternative metal', 'christian rock', 'nu metal', 'post-grunge', 'rap rock', 'rock']",53.8,46.2
1334,1103,August Alsina,68,"['baton rouge rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",56.1,43.9
1335,1072,Within Temptation,60,"['dutch metal', 'gothic metal', 'gothic symphonic metal', 'power metal', 'symphonic metal']",44.4,55.6
1336,85,Channel Tres,58,"['alternative r&b', 'dance pop', 'electropop', 'hip pop', 'metropopolis', 'pop', 'pop rap', 'post-teen pop', 'r&b', 'urban contemporary']",44.2,55.8
1337,1436,Pendulum,53,[],43.5,56.5
1338,1253,Berner,70,"['cali rap', 'gangster rap', 'hyphy', 'oakland hip hop', 'rap', 'southern hip hop', 'trap']",41.0,59.0
1339,1139,LL Cool J,67,"['east coast hip hop', 'golden age hip hop', 'hardcore hip hop', 'hip hop', 'hip pop', 'old school hip hop', 'pop rap', 'queens hip hop', 'rap', 'southern hip hop', 'urban contemporary']",52.5,47.5
1340,711,Dropkick Murphys,73,"['boston punk', 'boston rock', 'celtic punk', 'celtic rock', 'punk', 'skate punk']",46.1,53.9
1341,3059,Jordin Sparks,75,"['dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'r&b', 'urban contemporary']",43.2,56.8
1342,3068,Kirk Franklin,63,"['ccm', 'christian alternative rock', 'christian indie', 'christian music', 'world worship', 'worship']",58.2,41.8
1343,2998,Cake,77,['cali rap'],50.6,49.4
1344,604,Toro Y Moi,78,"['australian dance', 'australian electropop', 'australian indie', 'downtempo', 'edm']",49.6,50.4
1345,2002,Little Dragon,70,['alternative hip hop'],55.4,44.6
1346,2426,Mayday Parade,70,"['neon pop punk', 'pop punk', 'rock']",46.0,54.0
1347,1319,Cheap Trick,73,"['album rock', 'art rock', 'beatlesque', 'blues rock', 'classic rock', 'glam metal', 'glam rock', 'hard rock', 'heartland rock', 'mellow gold', 'new wave pop', 'power pop', 'rock', 'soft rock']",48.0,52.0
1348,843,Porter Robinson,69,"['complextro', 'edm', 'progressive electro house']",43.5,56.5
1349,3133,Trace Adkins,69,"['contemporary country', 'country', 'country road', 'country rock', 'modern country rock', 'redneck']",53.4,46.6
1350,1211,Yellowcard,76,"['bow pop', 'pop punk', 'pop rock', 'rock', 'socal pop punk']",56.8,43.2
1351,104,Rilès,81,"['dance pop', 'pop']",43.6,56.4
1352,169,Sheppard,68,"['australian indie', 'australian pop', 'dance pop', 'folk-pop', 'modern rock', 'pop', 'pop dance', 'pop rock', 'tropical house']",58.6,41.4
1353,597,Ben Harper,64,"['neo mellow', 'pastoral', 'pop rock']",59.0,41.0
1354,485,FKA twigs,74,"['east coast hip hop', 'hip hop', 'rap', 'trap']",61.0,39.0
1355,1524,4 Non Blondes,82,"['new wave pop', 'pop rock']",49.2,50.8
1356,3624,Eli Young Band,74,"['contemporary country', 'country', 'country road', 'heartland rock', 'modern country rock', 'texas country']",44.0,56.0
1357,1976,Moenia,74,"['latin', 'latin alternative', 'latin arena pop', 'latin pop', 'latin rock', 'mexican pop', 'mexican rock', 'pop', 'rock en espanol']",57.4,42.6
1358,3484,Tom Jones,73,"['adult standards', 'british invasion', 'mellow gold']",41.2,58.8
1359,3338,The Magician,56,"['canadian indie folk', 'chamber pop', 'indie folk', 'indie pop', 'indie rock', 'saskatchewan indie', 'stomp and holler']",40.8,59.2
1360,3512,Bahamas,66,"['canadian indie', 'indie folk', 'new americana', 'stomp and holler']",41.7,58.3
1361,1880,Dizzee Rascal,70,"['bassline', 'grime', 'house', 'instrumental grime', 'pop rap']",59.0,41.0
1362,3772,Banda Carnaval,69,"['banda', 'musica mexicana', 'nueva musica mexicana', 'ranchera']",47.5,52.5
1363,1792,Vic Mensa,75,"['chicago rap', 'conscious hip hop', 'hip hop', 'pop rap', 'rap']",52.4,47.6
1364,40,Tony Bennett,65,"['adult standards', 'easy listening', 'lounge', 'vocal jazz']",50.9,49.1
1365,1904,Andy Mineo,68,"['christian hip hop', 'christian trap']",54.0,46.0
1366,2226,Yung Joc,80,"['dance pop', 'hip hop', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'urban contemporary']",56.2,43.8
1367,274,Bobby Shmurda,77,"['nyc rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",49.5,50.5
1368,3301,RL Grime,75,"['bass trap', 'edm', 'electro house', 'electronic trap', 'electropop', 'pop dance', 'vapor twitch']",55.9,44.1
1369,3361,Hayden James,64,"['aussietronica', 'edm', 'gauze pop', 'house', 'indie soul', 'pop dance', 'tropical house']",42.5,57.5
1370,3204,George Jones,65,"['country', 'country road', 'country rock']",52.4,47.6
1371,336,The Glitch Mob,77,"['speedrun', 'video game music']",60.7,39.3
1372,3445,KC & The Sunshine Band,63,"['disco', 'funk', 'motown', 'quiet storm', 'soft rock', 'soul']",44.4,55.6
1373,3459,DeJ Loaf,65,"['detroit hip hop', 'pop r&b', 'pop rap', 'r&b', 'trap', 'trap queen']",48.9,51.1
1374,2855,Phil Wickham,65,"['ccm', 'christian alternative rock', 'christian indie', 'christian music', 'world worship', 'worship']",52.9,47.1
1375,2762,Paolo Nutini,71,"['british soul', 'modern rock', 'neo mellow', 'scottish singer-songwriter']",59.1,40.9
1376,2710,Stevie Ray Vaughan,69,"['album rock', 'blues', 'blues rock', 'classic rock', 'electric blues', 'instrumental rock', 'modern blues', 'rock', 'texas blues']",49.5,50.5
1377,2706,Edward Sharpe and the Magnetic Zeros,71,"['double drumming', 'indie folk', 'la indie', 'modern rock', 'stomp and holler']",48.7,51.3
1378,2699,Yung Lean,90,"['psychedelic hip hop', 'underground hip hop']",48.1,51.9
1379,2964,Sigma,49,"['bow pop', 'celtic', 'neoclassical darkwave', 'new age', 'operatic pop']",57.5,42.5
1380,2559,Styles P,69,"['alternative hip hop', 'battle rap', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",47.0,53.0
1381,2401,Baby Bash,78,"['chicano rap', 'dance pop', 'dirty south rap', 'gangster rap', 'hip hop', 'hip pop', 'latin hip hop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'texas latin rap', 'urban contemporary']",40.0,60.0
1382,671,Styx,70,"['album rock', 'art rock', 'classic rock', 'hard rock', 'mellow gold', 'progressive rock', 'rock', 'soft rock', 'symphonic rock']",43.7,56.3
1383,106,Vitão,2,['pop nacional'],52.1,47.9
1384,3386,The Piano Guys,57,['bow pop'],51.7,48.3
1385,2524,Iron & Wine,72,"['indie folk', 'stomp and holler']",48.6,51.4
1386,1993,Zak Abel,73,"['edm', 'pop', 'pop dance', 'tropical house']",41.3,58.7
1387,3370,Godzilla,88,"['detroit hip hop', 'hip hop', 'rap']",48.0,52.0
1388,1313,Juelz Santana,75,"['dance pop', 'pop', 'pop rap', 'r&b', 'rap']",49.9,50.1
1389,3044,Bipolar Sunshine,79,"['dance pop', 'edm', 'electronic trap', 'pop', 'pop dance', 'pop rap']",58.8,41.2
1390,3084,Slayer,63,"['atl trap', 'trap', 'underground hip hop', 'vapor trap']",60.2,39.8
1391,29,Janis Joplin,73,"['blues rock', 'classic rock', 'psychedelic rock', 'rock']",41.7,58.3
1392,2924,Pia Mia,77,"['dance pop', 'pop', 'pop r&b', 'post-teen pop', 'r&b', 'social media pop', 'urban contemporary']",51.8,48.2
1393,469,Common,74,"['alternative rock', 'art rock', 'britpop', 'modern rock', 'new wave', 'permanent wave', 'pop rock', 'rock', 'sheffield indie']",55.2,44.8
1394,2775,Halestorm,67,"['alternative metal', 'nu metal', 'post-grunge']",41.9,58.1
1395,2951,The Used,69,"['post-hardcore', 'rock', 'screamo']",50.9,49.1
1396,2955,Killswitch Engage,70,"['alternative metal', 'boston metal', 'melodic metalcore', 'metalcore', 'nu metal']",55.9,44.1
1397,1024,Run The Jewels,57,"['escape room', 'hip hop', 'political hip hop']",41.7,58.3
1398,548,Rodney Atkins,71,"['contemporary country', 'country', 'country road', 'modern country rock']",46.4,53.6
1399,1092,Faith Hill,70,"['contemporary country', 'country', 'country dawn', 'country road', 'dance pop']",60.7,39.3
1400,1187,Gavin DeGraw,72,"['acoustic pop', 'dance pop', 'neo mellow', 'pop', 'pop rock']",49.9,50.1
1401,2836,The Drums,67,"['brooklyn indie', 'indie rock', 'indie surf', 'modern rock']",43.7,56.3
1402,1788,Azealia Banks,74,"['dance pop', 'escape room', 'hip house', 'lgbtq+ hip hop', 'pop', 'trap queen']",59.3,40.7
1403,3642,The Isley Brothers,65,"['classic soul', 'disco', 'funk', 'motown', 'quiet storm', 'soul']",43.5,56.5
1404,2798,BJ The Chicago Kid,72,"['gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap', 'underground hip hop']",50.2,49.8
1405,2807,Mikky Ekko,71,"['barbadian pop', 'dance pop', 'pop', 'pop rap', 'urban contemporary']",55.9,44.1
1406,941,Toni Braxton,50,"['aesthetic rap', 'florida rap', 'rap', 'underground hip hop']",42.2,57.8
1407,581,Mindless Self Indulgence,73,"['dance-punk', 'industrial metal', 'modern rock']",57.5,42.5
1408,2553,George Benson,67,['alternative hip hop'],54.3,45.7
1409,570,Ray LaMontagne,70,"['acoustic pop', 'indie folk', 'neo mellow', 'new americana', 'pop rock', 'stomp and holler']",41.0,59.0
1410,3350,Benny Benassi,66,"['edm', 'electro house', 'pop dance']",60.6,39.4
1411,3737,The Front Bottoms,70,"['asbury park indie', 'emo', 'modern rock', 'new jersey indie']",54.3,45.7
1412,3314,Yeah Yeah Yeahs,70,"['alternative dance', 'alternative rock', 'dance-punk', 'garage rock', 'indie pop', 'indie rock', 'modern rock', 'new rave', 'rock']",43.5,56.5
1413,1245,Diana Krall,66,"['adult standards', 'contemporary vocal jazz', 'jazz pop', 'lounge', 'vocal jazz']",47.3,52.7
1414,1640,Hilltop Hoods,47,"['australian hip hop', 'australian pop', 'pop rap']",43.0,57.0
1415,2629,Maddie & Tae,72,"['contemporary country', 'country', 'country pop']",41.9,58.1
1416,3294,Jackson Browne,70,"['album rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'heartland rock', 'mellow gold', 'piano rock', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']",40.4,59.6
1417,1260,Eric Prydz,77,"['disco house', 'edm', 'electro house', 'house', 'pop dance', 'progressive house', 'vocal house']",40.7,59.3
1418,3693,Awolnation,79,"['la indie', 'modern alternative rock', 'modern rock', 'pop rock', 'rock', 'stomp pop']",60.8,39.2
1419,788,Disciples,65,"['australian psych', 'neo-psychedelic']",46.4,53.6
1420,884,Interpol,68,"['alternative dance', 'alternative rock', 'indie rock', 'modern rock', 'new rave', 'rock']",51.2,48.8
1421,2363,Fleet Foxes,68,"['folk', 'indie rock', 'seattle indie', 'stomp and holler']",45.9,54.1
1422,2240,Four Tops,75,"['adult standards', 'brill building pop', 'classic soul', 'disco', 'funk', 'mellow gold', 'motown', 'quiet storm', 'soul']",46.0,54.0
1423,241,The Four Seasons,66,"['baroque', 'classical', 'early music', 'italian baroque']",59.6,40.4
1424,3744,Wings,71,"['hip hop', 'pittsburgh rap', 'rap']",55.8,44.2
1425,761,Cream,72,"['album rock', 'art rock', 'blues rock', 'classic rock', 'folk rock', 'hard rock', 'psychedelic rock', 'rock', 'roots rock', 'supergroup']",42.5,57.5
1426,3589,Academy of St Martin in the Fields,4,"['baroque', 'classical', 'early music', 'german baroque']",46.1,53.9
1427,2128,Catfish and the Bottlemen,70,"['modern alternative rock', 'modern rock', 'rock', 'stomp pop', 'welsh rock']",45.9,54.1
1428,1382,Casting Crowns,70,"['ccm', 'christian alternative rock', 'christian music', 'world worship', 'worship']",47.7,52.3
1429,2064,Peter Gabriel,66,"['album rock', 'art rock', 'classic rock', 'mellow gold', 'permanent wave', 'rock', 'soft rock', 'symphonic rock']",44.3,55.7
1430,3424,Supremes,77,"['adult standards', 'brill building pop', 'classic girl group', 'disco', 'funk', 'motown', 'quiet storm', 'soul']",49.3,50.7
